ID_Venta,ID_Cliente,Monto,Fecha,Nombre,Ciudad,Total_Gastado_Cliente,Conteo_Transacciones_Ciudad
2513,145,944.1,24/02/2024,Ana Martinez,Guasave,1253.58,402.0
2515,183,725.87,26/04/2024,Juan Perez,Culiacan,3787.59,424.0
2516,461,482.07,09/02/2024,Juan Perez,Salvador Alvarado,3145.29,476.0
2518,185,989.65,15/04/2024,Elena Solis,Salvador Alvarado,2887.89,476.0
2521,478,128.4,25/08/2024,Juan Perez,Mazatlan,2221.26,406.0
2522,28,426.47,06/04/2024,Pedro Hernandez,Culiacan,3190.48,424.0
2524,211,587.26,04/03/2024,Elena Solis,Culiacan,4501.79,424.0
2525,63,151.82,27/07/2024,Carlos Ruiz,Los Mochis,2948.14,445.0
2526,330,927.24,01/07/2024,Elena Solis,Los Mochis,1820.02,445.0
2527,477,477.04,15/04/2024,Carlos Ruiz,Los Mochis,1664.78,445.0
2528,417,10.7,07/04/2024,Juan Perez,Salvador Alvarado,1004.81,476.0
2529,118,546.97,03/02/2024,Carlos Ruiz,Los Mochis,2772.18,445.0
2530,120,872.16,27/03/2024,Maria Garcia,Guasave,2952.69,402.0
2531,245,205.41,26/04/2024,Lucia Diaz,Los Mochis,2118.7,445.0
2532,125,728.76,28/05/2024,Luis Lopez,Mazatlan,4026.39,406.0
2533,450,690.41,29/10/2024,Elena Solis,Salvador Alvarado,5990.32,476.0
2534,214,950.05,08/01/2024,Carlos Ruiz,Los Mochis,2367.38,445.0
2537,197,59.53,27/05/2024,Elena Solis,Culiacan,1537.41,424.0
2538,144,273.09,30/05/2024,Juan Perez,Guasave,1980.93,402.0
2539,74,29.8,21/01/2024,Ana Martinez,Culiacan,3231.36,424.0
2540,208,281.73,05/06/2024,Ana Martinez,Guasave,2166.02,402.0
2541,101,994.84,24/11/2024,Carlos Ruiz,Salvador Alvarado,6296.35,476.0
2542,94,614.91,24/10/2024,Luis Lopez,Guasave,4525.91,402.0
2544,342,661.2,24/03/2024,Elena Solis,Mazatlan,3987.35,406.0
2547,230,386.47,09/01/2024,Elena Solis,Guasave,1873.86,402.0
2549,28,286.33,10/04/2024,Pedro Hernandez,Culiacan,3190.48,424.0
2551,396,509.89,20/05/2024,Pedro Hernandez,Guasave,4492.53,402.0
2552,396,631.99,14/09/2024,Pedro Hernandez,Guasave,4492.53,402.0
2554,272,492.06,10/04/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
2556,68,839.87,18/07/2024,Carlos Ruiz,Los Mochis,2274.15,445.0
2557,57,308.38,23/08/2024,Carlos Ruiz,Salvador Alvarado,3931.21,476.0
2558,49,466.31,20/10/2024,Maria Garcia,Los Mochis,2919.2,445.0
2559,60,558.42,05/07/2024,Ana Martinez,Guasave,4568.57,402.0
2560,75,48.65,24/05/2024,Juan Perez,Los Mochis,1001.67,445.0
2561,334,754.59,24/02/2024,Ana Martinez,Guasave,8435.24,402.0
2563,248,115.56,21/07/2024,Lucia Diaz,Guasave,2225.97,402.0
2564,224,540.17,18/01/2024,Elena Solis,Guasave,2919.3,402.0
2565,230,365.08,15/08/2024,Elena Solis,Guasave,1873.86,402.0
2567,307,268.9,25/05/2024,Ana Martinez,Guasave,5671.54,402.0
2568,42,857.15,10/05/2024,Luis Lopez,Guasave,4837.82,402.0
2569,23,647.36,14/09/2024,Carlos Ruiz,Los Mochis,2973.65,445.0
2570,178,261.61,29/07/2024,Pedro Hernandez,Guasave,3284.65,402.0
2571,44,262.34,01/05/2024,Maria Garcia,Culiacan,2237.97,424.0
2572,302,66.89,29/08/2024,Carlos Ruiz,Los Mochis,445.91,445.0
2575,264,41.66,11/10/2024,Lucia Diaz,Culiacan,2929.5,424.0
2578,199,564.4,14/12/2024,Carlos Ruiz,Culiacan,4231.21,424.0
2579,304,23.81,19/10/2024,Carlos Ruiz,Mazatlan,1459.27,406.0
2580,152,656.66,21/07/2024,Maria Garcia,Los Mochis,3150.7,445.0
2581,41,474.99,02/05/2024,Maria Garcia,Guasave,4999.68,402.0
2583,177,907.04,10/11/2024,Carlos Ruiz,Salvador Alvarado,4583.33,476.0
2584,91,49.85,17/02/2024,Maria Garcia,Guasave,1589.33,402.0
2585,449,813.7,11/03/2024,Lucia Diaz,Mazatlan,3078.31,406.0
2587,471,733.58,04/12/2024,Elena Solis,Salvador Alvarado,3888.39,476.0
2588,266,485.33,02/04/2024,Elena Solis,Mazatlan,1620.72,406.0
2590,215,952.12,16/01/2024,Lucia Diaz,Guasave,3764.61,402.0
2592,462,71.12,11/10/2024,Ana Martinez,Los Mochis,2004.53,445.0
2593,41,874.95,13/09/2024,Maria Garcia,Guasave,4999.68,402.0
2594,466,957.95,19/08/2024,Lucia Diaz,Mazatlan,1698.45,406.0
2597,263,953.76,17/03/2024,Ana Martinez,Mazatlan,2050.03,406.0
2598,111,732.31,25/09/2024,Elena Solis,Los Mochis,3658.11,445.0
2599,72,85.03,23/02/2024,Luis Lopez,Mazatlan,1006.02,406.0
2600,53,156.19,27/10/2024,Pedro Hernandez,Guasave,183.43,402.0
2603,55,539.66,28/01/2024,Carlos Ruiz,Culiacan,3581.7,424.0
2607,161,819.0,26/06/2024,Maria Garcia,Mazatlan,4693.41,406.0
2609,88,806.7,22/07/2024,Elena Solis,Mazatlan,4640.8,406.0
2611,79,459.33,12/02/2024,Luis Lopez,Guasave,3228.52,402.0
2612,455,241.75,22/03/2024,Ana Martinez,Salvador Alvarado,1894.9,476.0
2613,182,649.91,22/11/2024,Pedro Hernandez,Culiacan,2786.86,424.0
2614,91,569.08,01/01/2024,Maria Garcia,Guasave,1589.33,402.0
2616,174,862.22,26/01/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
2617,285,492.35,17/01/2024,Maria Garcia,Los Mochis,5118.38,445.0
2618,365,387.79,08/11/2024,Carlos Ruiz,Salvador Alvarado,3144.01,476.0
2619,5,46.14,08/08/2024,Lucia Diaz,Los Mochis,3731.07,445.0
2621,133,882.16,07/03/2024,Carlos Ruiz,Salvador Alvarado,5198.82,476.0
2622,113,266.42,02/11/2024,Ana Martinez,Mazatlan,4681.52,406.0
2623,316,298.66,21/10/2024,Juan Perez,Guasave,1240.43,402.0
2624,218,476.91,12/12/2024,Luis Lopez,Mazatlan,4628.45,406.0
2625,268,554.91,13/07/2024,Luis Lopez,Mazatlan,2082.86,406.0
2626,484,287.06,22/07/2024,Ana Martinez,Guasave,2956.71,402.0
2628,112,629.59,09/10/2024,Maria Garcia,Culiacan,2674.9,424.0
2629,43,298.44,16/09/2024,Maria Garcia,Culiacan,4402.54,424.0
2630,104,896.76,27/12/2024,Juan Perez,Culiacan,1829.76,424.0
2632,228,629.45,03/09/2024,Carlos Ruiz,Mazatlan,5157.48,406.0
2633,128,500.52,09/01/2024,Pedro Hernandez,Salvador Alvarado,1948.53,476.0
2638,356,329.92,02/09/2024,Pedro Hernandez,Mazatlan,547.43,406.0
2639,290,678.04,24/06/2024,Pedro Hernandez,Culiacan,4060.79,424.0
2640,155,627.0,06/12/2024,Lucia Diaz,Mazatlan,5137.92,406.0
2641,199,752.2,07/09/2024,Carlos Ruiz,Culiacan,4231.21,424.0
2642,84,823.67,16/12/2024,Carlos Ruiz,Guasave,2720.45,402.0
2643,483,820.22,16/09/2024,Luis Lopez,Guasave,2865.96,402.0
2644,432,369.84,23/01/2024,Juan Perez,Mazatlan,4233.14,406.0
2645,314,885.44,24/12/2024,Carlos Ruiz,Salvador Alvarado,1944.01,476.0
2647,129,204.96,24/05/2024,Pedro Hernandez,Mazatlan,1482.65,406.0
2648,494,781.49,13/10/2024,Maria Garcia,Guasave,945.28,402.0
2649,31,588.7,06/12/2024,Lucia Diaz,Mazatlan,4007.48,406.0
2650,65,122.5,23/12/2024,Lucia Diaz,Los Mochis,2526.08,445.0
2651,455,319.88,13/09/2024,Ana Martinez,Salvador Alvarado,1894.9,476.0
2652,165,739.55,22/11/2024,Pedro Hernandez,Los Mochis,3163.11,445.0
2653,209,802.94,21/04/2024,Luis Lopez,Salvador Alvarado,4818.18,476.0
2654,157,313.76,16/12/2024,Lucia Diaz,Mazatlan,2879.0,406.0
2655,41,367.05,23/01/2024,Maria Garcia,Guasave,4999.68,402.0
2657,13,406.05,19/04/2024,Carlos Ruiz,Culiacan,4291.0,424.0
2658,4,678.44,18/08/2024,Carlos Ruiz,Salvador Alvarado,2994.97,476.0
2659,186,716.28,30/01/2024,Juan Perez,Culiacan,3528.16,424.0
2660,240,343.93,15/01/2024,Luis Lopez,Salvador Alvarado,591.49,476.0
2661,284,924.97,04/10/2024,Elena Solis,Culiacan,4742.85,424.0
2662,81,451.54,12/06/2024,Carlos Ruiz,Salvador Alvarado,3483.29,476.0
2663,453,943.03,31/07/2024,Elena Solis,Los Mochis,3757.24,445.0
2664,243,936.7,29/03/2024,Ana Martinez,Los Mochis,3526.83,445.0
2666,123,821.62,17/03/2024,Juan Perez,Mazatlan,4727.9,406.0
2667,32,262.14,19/03/2024,Maria Garcia,Salvador Alvarado,3835.65,476.0
2668,249,692.47,01/07/2024,Ana Martinez,Salvador Alvarado,5483.43,476.0
2669,384,386.1,01/04/2024,Luis Lopez,Guasave,800.61,402.0
2670,311,911.1,16/07/2024,Carlos Ruiz,Guasave,4292.65,402.0
2671,179,738.61,20/08/2024,Elena Solis,Salvador Alvarado,1641.07,476.0
2672,348,748.54,07/10/2024,Elena Solis,Guasave,4152.58,402.0
2673,429,303.61,14/11/2024,Juan Perez,Los Mochis,1959.8,445.0
2674,358,621.92,13/03/2024,Carlos Ruiz,Salvador Alvarado,1190.3,476.0
2675,187,249.24,03/07/2024,Elena Solis,Culiacan,1886.46,424.0
2676,385,185.97,06/06/2024,Ana Martinez,Culiacan,6091.74,424.0
2677,89,438.18,18/07/2024,Juan Perez,Los Mochis,3977.56,445.0
2678,319,817.55,08/10/2024,Maria Garcia,Guasave,3500.44,402.0
2679,415,94.21,22/02/2024,Carlos Ruiz,Culiacan,1212.08,424.0
2680,140,980.89,10/12/2024,Lucia Diaz,Mazatlan,3051.13,406.0
2681,404,604.85,14/01/2024,Luis Lopez,Mazatlan,1333.08,406.0
2682,47,483.11,28/02/2024,Maria Garcia,Culiacan,4200.35,424.0
2684,211,444.49,15/06/2024,Elena Solis,Culiacan,4501.79,424.0
2685,16,820.41,14/02/2024,Juan Perez,Los Mochis,4206.5,445.0
2687,142,474.83,11/04/2024,Luis Lopez,Guasave,4422.65,402.0
2690,410,784.06,30/04/2024,Lucia Diaz,Los Mochis,2655.46,445.0
2691,31,383.77,22/07/2024,Lucia Diaz,Mazatlan,4007.48,406.0
2695,355,588.94,14/08/2024,Luis Lopez,Los Mochis,3608.91,445.0
2696,146,102.36,18/02/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2700,335,365.95,30/09/2024,Ana Martinez,Los Mochis,2146.65,445.0
2703,285,455.98,06/05/2024,Maria Garcia,Los Mochis,5118.38,445.0
2704,464,174.04,10/12/2024,Ana Martinez,Culiacan,2750.74,424.0
2707,315,956.26,27/04/2024,Carlos Ruiz,Los Mochis,4900.77,445.0
2709,320,944.26,28/12/2024,Lucia Diaz,Los Mochis,1402.56,445.0
2710,146,488.44,24/06/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2711,225,689.64,15/11/2024,Elena Solis,Salvador Alvarado,2293.19,476.0
2712,212,217.55,17/02/2024,Lucia Diaz,Guasave,579.92,402.0
2714,118,266.92,10/03/2024,Carlos Ruiz,Los Mochis,2772.18,445.0
2715,436,800.18,06/03/2024,Elena Solis,Salvador Alvarado,2726.82,476.0
2717,113,732.31,14/09/2024,Ana Martinez,Mazatlan,4681.52,406.0
2719,51,156.85,16/11/2024,Pedro Hernandez,Salvador Alvarado,335.68,476.0
2720,97,116.89,15/04/2024,Pedro Hernandez,Culiacan,708.49,424.0
2722,77,155.35,19/05/2024,Pedro Hernandez,Guasave,1510.31,402.0
2725,307,153.82,21/03/2024,Ana Martinez,Guasave,5671.54,402.0
2726,158,612.21,08/10/2024,Ana Martinez,Salvador Alvarado,3044.97,476.0
2727,102,324.46,22/02/2024,Lucia Diaz,Salvador Alvarado,3404.67,476.0
2728,333,505.61,03/06/2024,Pedro Hernandez,Salvador Alvarado,2954.49,476.0
2729,386,614.57,20/07/2024,Juan Perez,Culiacan,2450.36,424.0
2731,256,926.73,23/10/2024,Ana Martinez,Guasave,3237.5,402.0
2732,60,469.0,23/08/2024,Ana Martinez,Guasave,4568.57,402.0
2733,408,267.72,21/07/2024,Lucia Diaz,Guasave,2233.27,402.0
2734,90,615.21,20/11/2024,Juan Perez,Culiacan,3639.7,424.0
2735,214,65.79,17/03/2024,Carlos Ruiz,Los Mochis,2367.38,445.0
2736,214,238.04,28/06/2024,Carlos Ruiz,Los Mochis,2367.38,445.0
2738,209,965.61,27/05/2024,Luis Lopez,Salvador Alvarado,4818.18,476.0
2739,231,63.42,15/11/2024,Elena Solis,Mazatlan,2724.11,406.0
2740,175,597.14,03/01/2024,Pedro Hernandez,Culiacan,1504.59,424.0
2741,186,64.57,13/09/2024,Juan Perez,Culiacan,3528.16,424.0
2742,100,823.57,09/01/2024,Maria Garcia,Salvador Alvarado,2185.14,476.0
2743,42,769.38,08/09/2024,Luis Lopez,Guasave,4837.82,402.0
2744,335,390.96,18/03/2024,Ana Martinez,Los Mochis,2146.65,445.0
2747,71,514.08,22/04/2024,Elena Solis,Mazatlan,3575.99,406.0
2748,28,570.3,25/02/2024,Pedro Hernandez,Culiacan,3190.48,424.0
2753,179,902.46,01/10/2024,Elena Solis,Salvador Alvarado,1641.07,476.0
2754,53,27.24,20/05/2024,Pedro Hernandez,Guasave,183.43,402.0
2755,31,568.7,27/01/2024,Lucia Diaz,Mazatlan,4007.48,406.0
2756,160,902.8,02/06/2024,Ana Martinez,Los Mochis,3219.63,445.0
2758,395,573.48,10/08/2024,Ana Martinez,Culiacan,3603.04,424.0
2759,236,233.67,02/01/2024,Elena Solis,Salvador Alvarado,4876.46,476.0
2761,31,281.92,13/08/2024,Lucia Diaz,Mazatlan,4007.48,406.0
2762,17,460.36,04/03/2024,Ana Martinez,Salvador Alvarado,3332.78,476.0
2763,161,211.33,08/12/2024,Maria Garcia,Mazatlan,4693.41,406.0
2766,95,561.46,12/10/2024,Carlos Ruiz,Salvador Alvarado,3135.69,476.0
2767,127,831.77,05/02/2024,Lucia Diaz,Los Mochis,5818.89,445.0
2769,177,423.3,09/04/2024,Carlos Ruiz,Salvador Alvarado,4583.33,476.0
2770,119,80.17,10/03/2024,Pedro Hernandez,Los Mochis,1626.57,445.0
2778,468,278.42,06/09/2024,Pedro Hernandez,Guasave,4718.42,402.0
2780,23,182.46,15/11/2024,Carlos Ruiz,Los Mochis,2973.65,445.0
2781,71,990.92,12/05/2024,Elena Solis,Mazatlan,3575.99,406.0
2782,419,958.5,27/06/2024,Juan Perez,Mazatlan,3595.07,406.0
2784,355,738.01,13/06/2024,Luis Lopez,Los Mochis,3608.91,445.0
2786,185,833.67,28/04/2024,Elena Solis,Salvador Alvarado,2887.89,476.0
2787,272,114.24,31/01/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
2788,293,611.67,01/03/2024,Ana Martinez,Mazatlan,2397.83,406.0
2790,328,62.82,09/02/2024,Lucia Diaz,Los Mochis,2314.18,445.0
2791,289,104.36,05/08/2024,Lucia Diaz,Salvador Alvarado,3003.32,476.0
2793,62,909.47,24/12/2024,Elena Solis,Los Mochis,3039.72,445.0
2794,451,94.97,05/07/2024,Luis Lopez,Culiacan,4119.26,424.0
2795,146,768.75,16/10/2024,Carlos Ruiz,Salvador Alvarado,8206.4,476.0
2796,464,514.98,29/03/2024,Ana Martinez,Culiacan,2750.74,424.0
2797,480,472.77,28/02/2024,Maria Garcia,Los Mochis,1515.96,445.0
2799,454,851.68,29/10/2024,Elena Solis,Guasave,4435.04,402.0
2800,266,255.84,22/11/2024,Elena Solis,Mazatlan,1620.72,406.0
2801,149,96.02,20/12/2024,Elena Solis,Mazatlan,1227.97,406.0
2803,249,622.66,02/03/2024,Ana Martinez,Salvador Alvarado,5483.43,476.0
2804,221,180.9,10/04/2024,Maria Garcia,Los Mochis,2586.74,445.0
2805,54,208.66,25/10/2024,Lucia Diaz,Guasave,2215.63,402.0
2806,223,502.55,05/11/2024,Ana Martinez,Mazatlan,3680.59,406.0
2807,152,242.88,14/09/2024,Maria Garcia,Los Mochis,3150.7,445.0
2809,295,697.01,29/09/2024,Ana Martinez,Salvador Alvarado,1733.2,476.0
2812,171,508.91,29/05/2024,Elena Solis,Guasave,2571.96,402.0
2814,281,500.81,13/04/2024,Elena Solis,Culiacan,4854.76,424.0
2815,284,218.96,11/12/2024,Elena Solis,Culiacan,4742.85,424.0
2816,23,964.13,22/09/2024,Carlos Ruiz,Los Mochis,2973.65,445.0
2818,33,637.45,05/05/2024,Juan Perez,Culiacan,1855.03,424.0
2819,292,676.17,30/05/2024,Ana Martinez,Salvador Alvarado,2086.77,476.0
2821,63,151.49,22/07/2024,Carlos Ruiz,Los Mochis,2948.14,445.0
2823,74,271.58,22/08/2024,Ana Martinez,Culiacan,3231.36,424.0
2824,279,627.74,20/09/2024,Juan Perez,Culiacan,3781.19,424.0
2825,33,617.45,13/12/2024,Juan Perez,Culiacan,1855.03,424.0
2826,50,885.31,28/09/2024,Elena Solis,Salvador Alvarado,7771.12,476.0
2827,152,481.79,30/03/2024,Maria Garcia,Los Mochis,3150.7,445.0
2828,316,204.11,05/01/2024,Juan Perez,Guasave,1240.43,402.0
2829,451,676.46,18/07/2024,Luis Lopez,Culiacan,4119.26,424.0
2830,1,864.81,22/03/2024,Elena Solis,Culiacan,4076.68,424.0
2832,116,619.01,26/06/2024,Ana Martinez,Los Mochis,3941.16,445.0
2833,25,769.11,25/12/2024,Lucia Diaz,Guasave,1949.1,402.0
2834,284,709.03,06/03/2024,Elena Solis,Culiacan,4742.85,424.0
2837,149,88.09,22/10/2024,Elena Solis,Mazatlan,1227.97,406.0
2838,211,140.13,04/09/2024,Elena Solis,Culiacan,4501.79,424.0
2839,276,972.85,29/04/2024,Luis Lopez,Culiacan,2025.44,424.0
2842,135,998.63,13/05/2024,Maria Garcia,Los Mochis,3239.6,445.0
2844,67,896.34,22/08/2024,Juan Perez,Guasave,2144.11,402.0
2845,318,324.73,07/04/2024,Luis Lopez,Culiacan,3692.17,424.0
2846,406,853.01,16/09/2024,Elena Solis,Culiacan,2387.21,424.0
2847,106,976.08,17/06/2024,Maria Garcia,Mazatlan,4375.33,406.0
2848,47,127.56,25/05/2024,Maria Garcia,Culiacan,4200.35,424.0
2849,469,651.3,03/10/2024,Juan Perez,Los Mochis,1877.78,445.0
2850,289,362.03,27/06/2024,Lucia Diaz,Salvador Alvarado,3003.32,476.0
2851,358,424.45,07/06/2024,Carlos Ruiz,Salvador Alvarado,1190.3,476.0
2852,484,776.34,11/06/2024,Ana Martinez,Guasave,2956.71,402.0
2853,282,648.24,20/01/2024,Luis Lopez,Los Mochis,4013.52,445.0
2854,46,188.47,28/07/2024,Maria Garcia,Culiacan,1531.36,424.0
2855,405,164.97,02/09/2024,Elena Solis,Los Mochis,2716.18,445.0
2857,358,47.05,04/09/2024,Carlos Ruiz,Salvador Alvarado,1190.3,476.0
2858,468,480.12,08/07/2024,Pedro Hernandez,Guasave,4718.42,402.0
2859,119,433.36,29/11/2024,Pedro Hernandez,Los Mochis,1626.57,445.0
2860,431,232.58,25/06/2024,Pedro Hernandez,Los Mochis,2420.23,445.0
2861,61,441.54,09/02/2024,Maria Garcia,Salvador Alvarado,3533.93,476.0
2863,32,622.55,28/01/2024,Maria Garcia,Salvador Alvarado,3835.65,476.0
2864,417,182.55,13/10/2024,Juan Perez,Salvador Alvarado,1004.81,476.0
2866,132,235.5,03/12/2024,Pedro Hernandez,Culiacan,3617.65,424.0
2867,433,156.43,30/12/2024,Elena Solis,Culiacan,156.43,424.0
2868,368,194.88,21/11/2024,Lucia Diaz,Mazatlan,1678.89,406.0
2871,65,70.55,24/12/2024,Lucia Diaz,Los Mochis,2526.08,445.0
2874,471,530.0,06/01/2024,Elena Solis,Salvador Alvarado,3888.39,476.0
2875,254,883.69,14/01/2024,Elena Solis,Culiacan,4959.58,424.0
2876,293,343.16,24/01/2024,Ana Martinez,Mazatlan,2397.83,406.0
2877,343,117.17,12/11/2024,Lucia Diaz,Culiacan,1824.62,424.0
2878,413,130.91,16/11/2024,Lucia Diaz,Guasave,1937.19,402.0
2879,125,315.75,24/07/2024,Luis Lopez,Mazatlan,4026.39,406.0
2880,365,602.34,09/08/2024,Carlos Ruiz,Salvador Alvarado,3144.01,476.0
2881,86,416.13,06/03/2024,Elena Solis,Los Mochis,2522.23,445.0
2886,230,448.07,07/03/2024,Elena Solis,Guasave,1873.86,402.0
2887,410,266.74,05/07/2024,Lucia Diaz,Los Mochis,2655.46,445.0
2888,294,250.83,17/04/2024,Carlos Ruiz,Salvador Alvarado,2592.21,476.0
2890,218,454.87,18/07/2024,Luis Lopez,Mazatlan,4628.45,406.0
2892,291,615.06,05/04/2024,Carlos Ruiz,Salvador Alvarado,5123.68,476.0
2894,484,432.62,01/05/2024,Ana Martinez,Guasave,2956.71,402.0
2895,50,215.91,08/01/2024,Elena Solis,Salvador Alvarado,7771.12,476.0
2896,257,27.18,13/09/2024,Pedro Hernandez,Los Mochis,1103.12,445.0
2921,41,186.09,11/08/2024,Maria Garcia,Guasave,4999.68,402.0
2923,363,465.16,17/02/2024,Lucia Diaz,Mazatlan,791.36,406.0
2924,276,183.07,01/05/2024,Luis Lopez,Culiacan,2025.44,424.0
2925,174,689.63,10/12/2024,Carlos Ruiz,Los Mochis,6088.72,445.0
2926,208,407.48,27/10/2024,Ana Martinez,Guasave,2166.02,402.0
2928,95,403.65,11/10/2024,Carlos Ruiz,Salvador Alvarado,3135.69,476.0
2929,264,888.95,15/12/2024,Lucia Diaz,Culiacan,2929.5,424.0
2930,118,811.59,02/10/2024,Carlos Ruiz,Los Mochis,2772.18,445.0
2933,161,791.35,13/12/2024,Maria Garcia,Mazatlan,4693.41,406.0
2945,182,331.87,11/06/2024,Pedro Hernandez,Culiacan,2786.86,424.0
2946,82,830.48,15/02/2024,Juan Perez,Culiacan,2318.51,424.0
2949,242,848.15,30/07/2024,Luis Lopez,Culiacan,2354.41,424.0
2950,120,578.87,28/08/2024,Maria Garcia,Guasave,2952.69,402.0
2952,355,212.85,18/06/2024,Luis Lopez,Los Mochis,3608.91,445.0
2954,290,972.77,30/01/2024,Pedro Hernandez,Culiacan,4060.79,424.0
2956,177,34.41,15/04/2024,Carlos Ruiz,Salvador Alvarado,4583.33,476.0
2957,315,519.28,04/01/2024,Carlos Ruiz,Los Mochis,4900.77,445.0
2958,464,268.67,25/07/2024,Ana Martinez,Culiacan,2750.74,424.0
2959,211,797.09,01/03/2024,Elena Solis,Culiacan,4501.79,424.0
2962,219,350.42,15/07/2024,Elena Solis,Salvador Alvarado,1308.79,476.0
2963,79,392.68,11/07/2024,Luis Lopez,Guasave,3228.52,402.0
2964,35,734.79,21/02/2024,Maria Garcia,Guasave,2796.6,402.0
2965,459,80.74,31/01/2024,Luis Lopez,Culiacan,2300.8,424.0
2966,420,226.1,20/07/2024,Lucia Diaz,Salvador Alvarado,5832.89,476.0
2967,20,572.76,05/07/2024,Lucia Diaz,Los Mochis,3175.64,445.0
2968,64,572.3,13/07/2024,Elena Solis,Los Mochis,1652.5,445.0
2970,251,736.66,16/04/2024,Pedro Hernandez,Guasave,2202.93,402.0
2971,387,645.13,02/10/2024,Lucia Diaz,Culiacan,1308.61,424.0
2973,395,703.36,25/01/2024,Ana Martinez,Culiacan,3603.04,424.0
2975,342,113.7,29/10/2024,Elena Solis,Mazatlan,3987.35,406.0
2976,231,709.35,21/02/2024,Elena Solis,Mazatlan,2724.11,406.0
2977,284,345.72,04/11/2024,Elena Solis,Culiacan,4742.85,424.0
2978,10,260.08,30/07/2024,Lucia Diaz,Salvador Alvarado,1953.38,476.0
2990,44,247.59,24/09/2024,Maria Garcia,Culiacan,2237.97,424.0
2992,99,871.45,08/04/2024,Luis Lopez,Los Mochis,3115.62,445.0
2993,429,986.57,11/01/2024,Juan Perez,Los Mochis,1959.8,445.0
2994,60,111.83,11/08/2024,Ana Martinez,Guasave,4568.57,402.0
2995,290,906.47,29/10/2024,Pedro Hernandez,Culiacan,4060.79,424.0
2996,318,555.47,22/08/2024,Luis Lopez,Culiacan,3692.17,424.0
2997,122,735.25,02/08/2024,Maria Garcia,Guasave,4463.1,402.0
2998,342,199.75,18/06/2024,Elena Solis,Mazatlan,3987.35,406.0
2999,151,660.94,29/08/2024,Carlos Ruiz,Mazatlan,3941.97,406.0
3000,272,37.22,14/08/2024,Carlos Ruiz,Los Mochis,4315.67,445.0
